name,type,side,eco_code,moves
Gruenfeld Defense - Russian Variation - Smyslov Variation,Opening,Black,D70,1.d4 Nf6 2.c4 g6 3.Nc3 d5 4.Nf3 Bg7 5.Qb3 O-O 6.cxd5 Nxd5 7.e4 Nb6 8.Be3 Nc6 9.Rd1 Bg4
Gruenfeld Defense - Russian Variation - Smyslov Variation,Opening,Black,D70,1.d4 Nf6 2.c4 g6 3.Nc3 d5 4.Nf3 Bg7 5.Qb3 O-O 6.cxd5 Nxd5 7.e4 Nb6 8.Be3 Nc6 9.Rd1 Bg4
Gruenfeld Defense - Russian Variation - Szabo (Boleslavsky),Opening,Black,D70,1.d4 Nf6 2.c4 g6 3.Nc3 d5 4.Nf3 Bg7 5.Qb3 O-O 6.cxd5 Nxd5 7.e4 Nb6 8.Be3 Nc6 9.Rd1 Bg4 10.Be2 Na5
Gruenfeld Defense - Russian Variation - With e4,Opening,Black,D70,1.d4 Nf6 2.c4 g6 3.Nc3 d5 4.Nf3 Bg7 5.e4 dxe4 6.Ng5
Gruenfeld Defense - Smyslov Defense,Opening,Black,D79,1.d4 Nf6 2.c4 g6 3.Nc3 d5 4.Nf3 Bg7 5.Qb3 dxc4
Gruenfeld Defense - Three Knights Variation,Opening,Black,D75,1.d4 Nf6 2.c4 g6 3.Nc3 d5 4.Nf3 Bg7 5.e3 O-O 6.Nd2
Gruenfeld Defense - Three Knights Variation - Burille Variation,Opening,Black,D75,1.d4 Nf6 2.c4 g6 3.Nc3 d5 4.Nf3 Bg7 5.e3 O-O 6.Nd2 c5
Gruenfeld Defense - Three Knights Variation - Burille Variation - Reversed Tarrasch,Opening,Black,D75,1.d4 Nf6 2.c4 g6 3.Nc3 d5 4.Nf3 Bg7 5.e3 O-O 6.Nd2 c6 7.cxd5 Nxd5 8.Nb3 cxd4
Gruenfeld Defense - Three Knights Variation - Hungarian Attack,Opening,Black,D75,1.d4 Nf6 2.c4 g6 3.Nc3 d5 4.Nf3 Bg7 5.e3 O-O 6.Be2
Gruenfeld Defense - Three Knights Variation - Hungarian Variation,Opening,Black,D75,1.d4 Nf6 2.c4 g6 3.Nc3 d5 4.Nf3 Bg7 5.e3 O-O 6.Be2 c5
Gruenfeld Defense - Three Knights Variation - Paris Variation,Opening,Black,D75,1.d4 Nf6 2.c4 g6 3.Nc3 d5 4.Nf3 Bg7 5.e3 O-O 6.Be2 c5 7.O-O Nc6 8.dxc5 dxc4
Gruenfeld Defense - Three Knights Variation - Petrosian System,Opening,Black,D75,1.d4 Nf6 2.c4 g6 3.Nc3 d5 4.Nf3 Bg7 5.e3 O-O 6.Be2 c5 7.O-O Nc6 8.dxc5 dxc4 9.Qxd8 Rxd8 10.Bxc4
Gruenfeld Defense - Three Knights Variation - Vienna Variation,Opening,Black,D75,1.d4 Nf6 2.c4 g6 3.Nc3 d5 4.Nf3 Bg7 5.e3 O-O 6.Be2 c5 7.O-O Nc6 8.dxc5 Qa5
Gruenfeld Defense - Zaitsev Gambit,Opening,Black,D70,1.d4 Nf6 2.c4 g6 3.Nc3 d5 4.e4 dxe4 5.f3 exf3 6.Nxf3 Bg7 7.Bc4 O-O 8.O-O c5 9.d5 b5
Grnfeld Defense  4.Nf3 Bg7 5.cxd5,Opening,Black,D70,1.d4 Nf6 2.c4 g6 3.Nc3 d5 4.Nf3 Bg7 5.cxd5 Nxd5
Grnfeld Defense  6.e4 Nxc3 7.bxc3,Opening,Black,D85,1.d4 Nf6 2.c4 g6 3.Nc3 d5 4.cxd5 Nxd5 5.e4 Nxc3 6.bxc3 Bg7
Grnfeld Defense  7.Be3,Opening,Black,D85,1.d4 Nf6 2.c4 g6 3.Nc3 d5 4.cxd5 Nxd5 5.e4 Nxc3 6.bxc3 Bg7 7.Be3 Nxe4
Grnfeld Defense  8.Rc1,Opening,Black,D85,1.d4 Nf6 2.c4 g6 3.Nc3 d5 4.cxd5 Nxd5 5.e4 Nxc3 6.bxc3 Bg7 7.Be3 Nxe4 8.Rc1 O-O
Grnfeld Defense  Exchange Variation - 7.Bc4,Opening,Black,D85,1.d4 Nf6 2.c4 g6 3.Nc3 d5 4.cxd5 Nxd5 5.e4 Nxc3 6.bxc3 Bg7 7.Bc4 Nb6
Grnfeld Defense  Exchange - 10.O-O,Opening,Black,D85,1.d4 Nf6 2.c4 g6 3.Nc3 d5 4.cxd5 Nxd5 5.e4 Nxc3 6.bxc3 Bg7 7.Bc4 O-O 8.Nf3 c5 9.O-O Nb6 10.O-O
Grnfeld Defense  Exchange - 8.Rb1,Opening,Black,D85,1.d4 Nf6 2.c4 g6 3.Nc3 d5 4.cxd5 Nxd5 5.e4 Nxc3 6.bxc3 Bg7 7.Bc4 Nb6 8.Rb1
Grnfeld Defense  Exchange - 8.Rb1 c5,Opening,Black,D85,1.d4 Nf6 2.c4 g6 3.Nc3 d5 4.cxd5 Nxd5 5.e4 Nxc3 6.bxc3 Bg7 7.Bc4 Nb6 8.Rb1 c5
Grnfeld Defense  Exchange - 9.Be2,Opening,Black,D85,1.d4 Nf6 2.c4 g6 3.Nc3 d5 4.cxd5 Nxd5 5.e4 Nxc3 6.bxc3 Bg7 7.Bc4 Nb6 8.Rb1 c5 9.Be2
Grnfeld Defense  Fianchetto Variation,Opening,Black,D78,1.d4 Nf6 2.c4 g6 3.Nf3 Bg7 4.g3 O-O 5.Bg2 d6 6.O-O Nbd7
Grnfeld Defense  Fianchetto - 5.Bg2 O-O,Opening,Black,D78,1.d4 Nf6 2.c4 g6 3.Nf3 Bg7 4.g3 O-O 5.Bg2 O-O
Grnfeld Defense  Fianchetto - 6.O-O dxc4,Opening,Black,D78,1.d4 Nf6 2.c4 g6 3.Nf3 Bg7 4.g3 O-O 5.Bg2 d6 6.O-O dxc4
Grnfeld Defense  Fianchetto - 7.Na3 c5,Opening,Black,D78,1.d4 Nf6 2.c4 g6 3.Nf3 Bg7 4.g3 O-O 5.Bg2 d6 6.O-O dxc4 7.Na3 c5
Grnfeld Defense  Fianchetto - 8.dxc5 Qa5,Opening,Black,D78,1.d4 Nf6 2.c4 g6 3.Nf3 Bg7 4.g3 O-O 5.Bg2 d6 6.O-O dxc4 7.Na3 c5 8.dxc5 Qa5
Grnfeld Defense  Fianchetto - 9.Be3 Nc6,Opening,Black,D78,1.d4 Nf6 2.c4 g6 3.Nf3 Bg7 4.g3 O-O 5.Bg2 d6 6.O-O dxc4 7.Na3 c5 8.dxc5 Qa5 9.Be3 Nc6
Grnfeld Defense  Makagonov Variation,Opening,Black,D75,1.d4 Nf6 2.c4 g6 3.Nc3 d5 4.Nf3 Bg7 5.Qb3 dxc4 6.Qxc4 O-O 7.e4 Bg4
Grnfeld Defense  Makagonov - 5.h4 O-O,Opening,Black,D75,1.d4 Nf6 2.c4 g6 3.Nc3 d5 4.Nf3 Bg7 5.h4 O-O
Grnfeld Defense  Russian System,Opening,Black,D70,1.d4 Nf6 2.c4 g6 3.Nc3 d5 4.Nf3 Bg7 5.Qb3 O-O 6.cxd5 Nxd5
Grnfeld Defense  Russian System - 5.Qb3 dxc4,Opening,Black,D70,1.d4 Nf6 2.c4 g6 3.Nc3 d5 4.Nf3 Bg7 5.Qb3 dxc4
Grnfeld Defense  Russian System - 6.Qxc4 O-O,Opening,Black,D70,1.d4 Nf6 2.c4 g6 3.Nc3 d5 4.Nf3 Bg7 5.Qb3 dxc4 6.Qxc4 O-O
Gunderam Defense - General,Opening,Black,E70,1.d4 Nf6 2.c4 e6 3.Nf3 c5
Horwitz Defense - General,Opening,Black,A00,1.e4 e5 2.d4 exd4 3.Qxd4 Nc6
Hungarian Opening - Catalan Formation,Opening,White,D05,1.d4 Nf6 2.c4 e6 3.g3 c5 4.Bg2 cxd4 5.Qxd4
Hungarian Opening - Dutch Defense,Opening,Black,A40,1.d4 f5
Hungarian Opening - General,Opening,White,A00,1.d4 Nf6 2.Nf3 e6 3.g3
Hungarian Opening - Indian Defense,Opening,Black,A00,1.d4 Nf6 2.c4 e6 3.Nf3 b6
Hungarian Opening - Reversed Modern Defense,Opening,Black,A00,1.d4 d6 2.c4 g6
Hungarian Opening - Sicilian Invitation,Opening,Black,A00,1.e4 c5 2.Nf3 d6 3.d4 cxd4 4.Nxd4 Nf6 5.Nc3
Hungarian Opening - Slav Formation,Opening,Black,D10,1.d4 d5 2.c4 c6
Hungarian Opening - Symmetrical Variation,Opening,White,A00,1.d4 d5 2.c4 c6 3.Nc3
Indian Game Defense - Pseudo-Queen's Indian - Marienbad System,Opening,Black,E14,1.d4 Nf6 2.c4 e6 3.Nf3 b6 4.g3 Bb7 5.Bg2 Be7 6.O-O O-O
Indian Game - Anti-Grnfeld - Advance Variation,Opening,White,E00,1.d4 Nf6 2.c4 e6 3.Nf3 d5 4.Qb3 c6 5.Nc3 dxc4 6.Qxc4
Indian Game - Anti-Grnfeld - Alekhine Variation,Opening,White,E00,1.d4 Nf6 2.c4 e6 3.Nf3 d5 4.Qb3 c6 5.Nc3 dxc4 6.Qxc4 b5 7.a4 b4
Indian Game - Anti-Nimzo-indian,Opening,White,E00,1.d4 Nf6 2.c4 e6 3.Nf3 b6 4.Nc3 Bb7
Indian Game - Budapest Defense,Opening,Black,A45,1.d4 Nf6 2.c4 e5
Indian Game - Colle System - King's Indian Variation,Opening,White,D05,1.d4 Nf6 2.c4 e6 3.Nf3 b6 4.g3 Bb7 5.Bg2 Be7 6.O-O O-O
Indian Game - Czech-Indian,Opening,Black,E13,1.d4 Nf6 2.c4 e6 3.Nf3 b6 4.g3 Bb7 5.Bg2 Bb4+
Indian Game - Dzindzi-Indian Defense,Opening,Black,E13,1.d4 Nf6 2.c4 e6 3.Nf3 b6 4.g3 Bb7 5.Bg2 Bb4+
Indian Game - General,Opening,White,A00,1.d4 Nf6 2.c4 e6 3.Nf3
Indian Game - Kingside Fianchetto,Opening,White,A00,1.d4 Nf6 2.c4 g6 3.Nf3 Bg7 4.g3
Indian Game - Knights Variation - General,Opening,White,A00,1.d4 Nf6 2.c4 e6 3.Nf3 d5 4.Nc3
Indian Game - London System,Opening,White,A48,1.d4 d5 2.Nf3 Nf6 3.Bf4
Indian Game - London System,Opening,White,A48,(same as above)
Indian Game - Normal Variation,Opening,White,A00,1.d4 Nf6 2.c4 e6 3.Nf3 d5
Indian Game - Polish Variation,Opening,White,A00,1.d4 Nf6 2.c4 e6 3.Nc3 d5 4.Bg5
Indian Game - Przepiorka Variation,Opening,White,A46,1.d4 Nf6 2.c4 e6 3.Nf3 b6 4.Nc3 Bb7 5.a3
Indian Game - Pseudo-Benko,Opening,White,A40,1.d4 Nf6 2.c4 c5
Indian Game - Pseudo-King's Indian Variation,Opening,White,E60,1.d4 Nf6 2.c4 g6 3.Nc3 Bg7 4.e4 d6 5.Nf3 O-O
Indian Game - Pseudo-Queen's Indian,Opening,White,E15,1.d4 Nf6 2.c4 e6 3.Nf3 b6 4.g3
Indian Game - Queen's Pawn Opening,Opening,White,A40,1.d4 d5
Indian Game - Reversed Chigorin Defense,Opening,White,A40,1.d4 d5 2.c4 Nc6
Indian Game - Saemisch-Indian,Opening,Black,E10,1.d4 Nf6 2.c4 e6 3.Nc3 Bb4 4.a3
Indian Game - Seirawan Attack,Opening,White,A46,1.d4 Nf6 2.c4 e6 3.Nf3 b6 4.Nc3 Bb7 5.Bg5
Indian Game - Spielmann-Indian,Opening,Black,E13,1.d4 Nf6 2.c4 e6 3.Nf3 b6 4.g3 Bb7 5.Bg2 Be7 6.O-O O-O 7.Nc3 Ne4
Indian Game - Tartakower Attack,Opening,Black,E18,1.d4 Nf6 2.c4 e6 3.Nf3 b6 4.g3 Ba6
Indian Game - Wade-Tarkatower Defense,Opening,Black,E18,1.d4 Nf6 2.c4 e6 3.Nf3 b6 4.g3 Ba6
Indian Game - Yusupov-Rubinstein System,Opening,Black,E12,1.d4 Nf6 2.c4 e6 3.Nf3 b6 4.g3 Bb7 5.Bg2 c5 6.d5 exd5
Italian Game  Classical,Opening,White,C50,1.e4 e5 2.Nf3 Nc6 3.Bc4 Bc5
Italian Game  General,Opening,White,C50,1.e4 e5 2.Nf3 Nc6 3.Bc4
Italian Game - Anti-Fried Liver Defense,Opening,White,C57,1.e4 e5 2.Nf3 Nc6 3.Bc4 Nf6 4.Ng5 d5 5.exd5 Nxd5 6.Nxf7
Italian Game - Bird's Attack,Opening,White,C50,1.e4 e5 2.Nf3 Nc6 3.Bc4 Nd4
Italian Game - Classical Variation,Opening,White,C50,1.e4 e5 2.Nf3 Nc6 3.Bc4 Bc5
Italian Game - Classical Variation - Albin Gambit,Opening,White,C50,1.e4 e5 2.Nf3 Nc6 3.Bc4 d5
Italian Game - Classical Variation - Center Atttack,Opening,White,C54,1.e4 e5 2.Nf3 Nc6 3.Bc4 Nf6 4.d4
Italian Game - Classical Variation - Center Holding Variation,Opening,White,C54,1.e4 e5 2.Nf3 Nc6 3.Bc4 Nf6 4.d3
Italian Game - Classical Variation - Closed Variation,Opening,White,C54,1.e4 e5 2.Nf3 Nc6 3.Bc4 Nf6 4.d3
Italian Game - Classical Variation - De la Bourdonnais Variation,Opening,White,C50,1.e4 e5 2.Nf3 Nc6 3.Bc4 Bc5 4.d3
Italian Game - Classical Variation - General,Opening,White,C50,1.e4 e5 2.Nf3 Nc6 3.Bc4 Bc5
Italian Game - Classical Variation - Giuoco Pianissimo,Opening,White,C54,1.e4 e5 2.Nf3 Nc6 3.Bc4 Bc5 4.d3 Nf6
Italian Game - Classical Variation - Giuoco Pianissimo - Main line,Opening,White,C54,1.e4 e5 2.Nf3 Nc6 3.Bc4 Bc5 4.d3 Nf6 5.c3 d6 6.O-O O-O 7.Nbd2 a6
Italian Game - Classical Variation - Greco Gambit,Opening,White,C53,1.e4 e5 2.Nf3 Nc6 3.Bc4 Bc5 4.b4
Italian Game - Classical Variation - Greco Gambit - Anderssen Variation,Opening,White,C53,1.e4 e5 2.Nf3 Nc6 3.Bc4 Bc5 4.b4 Bxb4 5.c3 Ba5
Italian Game - Classical Variation - Greco Gambit - Greco Variation,Opening,White,C53,1.e4 e5 2.Nf3 Nc6 3.Bc4 Bc5 4.b4 Bxb4 5.c3 Ba5 6.O-O
Italian Game - Classical Variation - Greco Gambit - Main Line,Opening,White,C53,1.e4 e5 2.Nf3 Nc6 3.Bc4 Bc5 4.b4 Bxb4 5.c3 Ba5 6.O-O Nf6
Italian Game - Classical Variation - Greco Gambit - Mason Gambit,Opening,White,C53,1.e4 e5 2.Nf3 Nc6 3.Bc4 Bc5 4.b4 Bxb4 5.c3 Ba5 6.O-O Nf6 7.d4
Italian Game - Classical Variation - Greco Gambit - Moeller-Therkatz Attack,Opening,White,C53,1.e4 e5 2.Nf3 Nc6 3.Bc4 Bc5 4.b4 Bxb4 5.c3 Ba5 6.O-O Nf6 7.d4 d6
Italian Game - Classical Variation - Greco Gambit - Traditional Line,Opening,White,C53,1.e4 e5 2.Nf3 Nc6 3.Bc4 Bc5 4.b4 Bxb4 5.c3 Ba5 6.O-O Nf6 7.d4 exd4
Italian Game - Deutz Gambit,Opening,White,C52,1.e4 e5 2.Nf3 Nc6 3.Bc4 Nd4
Italian Game - Evans Gambit - Anderssen Variation,Opening,White,C51,1.e4 e5 2.Nf3 Nc6 3.Bc4 Bc5 4.b4 Bxb4 5.c3 Ba5 6.O-O Nf6
Italian Game - Evans Gambit - Anderssen Variation - Cordel Line,Opening,White,C51,1.e4 e5 2.Nf3 Nc6 3.Bc4 Bc5 4.b4 Bxb4 5.c3 Ba5 6.O-O Nf6 7.d4
Italian Game - Evans Gambit - Declined,Opening,White,C51,1.e4 e5 2.Nf3 Nc6 3.Bc4 Bc5 4.b4 Bxb4 5.c3 Ba5 6.O-O d6
Italian Game - Evans Gambit - MacDonnell Defense,Opening,Black,C52,1.e4 e5 2.Nf3 Nc6 3.Bc4 Bc5 4.b4 Bxb4 5.c3 Ba5 6.O-O d6
Italian Game - Evans Gambit - MacDonnell Defense - Main Line,Opening,Black,C52,1.e4 e5 2.Nf3 Nc6 3.Bc4 Bc5 4.b4 Bxb4 5.c3 Ba5 6.O-O d6 7.d4 Bg4
Italian Game - Evans Gambit - Main Line,Opening,White,C51,1.e4 e5 2.Nf3 Nc6 3.Bc4 Bc5 4.b4 Bxb4 5.c3 Ba5 6.O-O Nf6 7.d4
Italian Game - Evans Gambit - Mieses Defense,Opening,Black,C51,1.e4 e5 2.Nf3 Nc6 3.Bc4 Bc5 4.b4 Bxb4 5.c3 Ba5 6.O-O d6 7.d4 Nf6
Italian Game - Evans Gambit - Pierce Defense,Opening,White,C51,1.e4 e5 2.Nf3 Nc6 3.Bc4 Bc5 4.b4 Bxb4 5.c3 Ba5 6.O-O Nf6 7.d4 d6
Italian Game - Evans Gambit - Stone-Ware Variation,Opening,White,C51,1.e4 e5 2.Nf3 Nc6 3.Bc4 Bc5 4.b4 Bxb4 5.c3 Ba5 6.O-O Qf6
Italian Game - Evans Gambit - Tartakower Attack,Opening,White,C51,1.e4 e5 2.Nf3 Nc6 3.Bc4 Bc5 4.b4 Bxb4 5.c3 Ba5 6.O-O d6 7.d4 Bb6
Italian Game - General,Opening,White,C50,1.e4 e5 2.Nf3 Nc6 3.Bc4
Italian Game - Giuoco Pianissimo,Opening,White,C54,1.e4 e5 2.Nf3 Nc6 3.Bc4 Bc5 4.d3
Italian Game - Giuoco Pianissimo - Canal Variation,Opening,White,C54,1.e4 e5 2.Nf3 Nc6 3.Bc4 Bc5 4.d3 Nf6 5.Nbd2 d6 6.c3 a6 7.Bb3 Ba7 8.h3
Italian Game - Giuoco Pianissimo - Italian Four Knights Variation,Opening,White,C54,1.e4 e5 2.Nf3 Nc6 3.Bc4 Bc5 4.d3 Nf6 5.Nc3 d6 6.O-O O-O 7.Be3
Italian Game - Giuoco Pianissimo - Normal,Opening,White,C54,1.e4 e5 2.Nf3 Nc6 3.Bc4 Bc5 4.d3 Nf6
Italian Game - Hungarian Defense,Opening,Black,C50,1.e4 e5 2.Nf3 Nc6 3.Bc4 Be7
Italian Game - Hungarian Defense - Tartakower Variation,Opening,Black,C50,1.e4 e5 2.Nf3 Nc6 3.Bc4 Be7 4.d4 d6
Italian Game - Italian Variation,Opening,White,C50,1.e4 e5 2.Nf3 Nc6 3.Bc4
Italian Game - Schilling-Kostic Gambit,Opening,White,C50,1.e4 e5 2.Nf3 Nc6 3.Bc4 Nd4
Italian Game - Scotch Gambit - Anderssen Attack,Opening,White,C44,1.e4 e5 2.Nf3 Nc6 3.d4 exd4 4.Bc4
Italian Game - Scotch Gambit - De Riviere Defense,Opening,Black,C44,1.e4 e5 2.Nf3 Nc6 3.d4 exd4 4.Bc4 Qe7
Italian Game - Scotch Gambit - Janowski Defense,Opening,Black,C44,1.e4 e5 2.Nf3 Nc6 3.d4 exd4 4.Bc4 Na5
Italian Game - Scotch Gambit - Max Lange Attack,Opening,White,C44,1.e4 e5 2.Nf3 Nc6 3.d4 exd4 4.Bc4 Nf6 5.e5
Italian Game - Scotch Gambit - Max Lange Attack - Long Variation,Opening,White,C44,1.e4 e5 2.Nf3 Nc6 3.d4 exd4 4.Bc4 Nf6 5.e5 d5
Italian Game - Scotch Gambit - Walbrodt-Baird Gambit,Opening,White,C44,1.e4 e5 2.Nf3 Nc6 3.d4 exd4 4.Bc4 Na5 5.Bxf7+
Italian Game - Two Knights Defense,Opening,Black,C55,1.e4 e5 2.Nf3 Nc6 3.Bc4 Nf6
Italian Game - Two Knights Defense - Fried Liver Attack,Opening,White,C57,1.e4 e5 2.Nf3 Nc6 3.Bc4 Nf6 4.Ng5 d5 5.exd5 Nxd5 6.Nxf7
Italian Game - Two Knights Defense - Fritz Variation,Opening,Black,C55,1.e4 e5 2.Nf3 Nc6 3.Bc4 Nf6 4.Ng5 d5 5.exd5 Na5
Italian Game - Two Knights Defense - Knight Attack - Normal Variation,Opening,White,C55,1.e4 e5 2.Nf3 Nc6 3.Bc4 Nf6 4.Nc3
Italian Game - Two Knights Defense - Modern Bishop's Opening,Opening,Black,C55,1.e4 e5 2.Nf3 Nc6 3.Bc4 Nf6 4.d4 exd4 5.O-O
Italian Game - Two Knights Defense - Perreux Variation,Opening,Black,C55,1.e4 e5 2.Nf3 Nc6 3.Bc4 Nf6 4.d4 exd4 5.e5
Italian Game - Two Knights Defense - Polerio Defense - Bishop Check line,Opening,Black,C55,1.e4 e5 2.Nf3 Nc6 3.Bc4 Nf6 4.Ng5 d5 5.exd5 Nxd5 6.d4
Italian Game - Two Knights Defense - Polerio Defense - Bogoljubow Variation,Opening,Black,C55,1.e4 e5 2.Nf3 Nc6 3.Bc4 Nf6 4.Ng5 d5 5.exd5 Nxd5 6.d4 Be6
Italian Game - Two Knights Defense - Polerio Defense - Kieseritsky Variation,Opening,Black,C55,1.e4 e5 2.Nf3 Nc6 3.Bc4 Nf6 4.Ng5 d5 5.exd5 Nxd5 6.d4 Na5
Italian Game - Two Knights Defense - Polerio Defense - Suhle Defense,Opening,Black,C55,1.e4 e5 2.Nf3 Nc6 3.Bc4 Nf6 4.Ng5 d5 5.exd5 Nxd5 6.d4 c6
Italian Game - Two Knights Defense - Traxler Counterattack - Bishop sac line,Opening,Black,C57,1.e4 e5 2.Nf3 Nc6 3.Bc4 Nf6 4.Ng5 Bc5 5.Nxf7
Italian Game - Two Knights Defense - Traxler Counterattack - Knight sac line,Opening,Black,C57,1.e4 e5 2.Nf3 Nc6 3.Bc4 Nf6 4.Ng5 Bc5 5.Bxf7+
Italian Game - Two Knights Defense - Ulvestad Variation,Opening,Black,C55,1.e4 e5 2.Nf3 Nc6 3.Bc4 Nf6 4.Ng5 d5 5.exd5 Na5
Kadas Opening - General,Opening,White,A00,1.c4 e5 2.Nc3 Nf6 3.g3
Kangaroo Defense - General,Opening,Black,A40,1.d4 Nf6 2.c4 Nc6
Kangaroo Defense - Keres Defense - Transpositional Variation,Opening,Black,A40,1.d4 Nf6 2.c4 Nc6 3.Nc3 e5
King Pawn Game - Alapin Opening,Opening,White,C20,1.e4 e5 2.Nf3 d6
King Pawn Game - General,Opening,White,C20,1.e4 e5
King Pawn Game - Leonardis Variation,Opening,White,C20,1.e4 e5 2.Nf3 d6 3.d4 Nd7
King Pawn Game - Macleod Attack,Opening,White,C20,1.e4 e5 2.Nf3 d6 3.d4 Nd7
King Pawn Game - Maroczy Defense,Opening,Black,C20,1.e4 e5 2.Nf3 d6 3.d4 Nf6
King Pawn Game - Tayler Opening,Opening,White,C20,1.e4 e5 2.Nf3 Nc6 3.d4
King Pawn Game - Tayler Opening - Inverted Hanham,Opening,White,C20,1.e4 e5 2.Nf3 Nc6 3.d4 d6
King's Gambit Accepted - Abbazia Defense,Opening,Black,C30,1.e4 e5 2.f4 exf4 3.Nf3 g5
King's Gambit Accepted - Bishop's Gambit,Opening,White,C33,1.e4 e5 2.f4 exf4 3.Bc4
King's Gambit Accepted - Cunningham Defense,Opening,Black,C31,1.e4 e5 2.f4 exf4 3.Nf3 Be7
King's Gambit Accepted - Fischer Defense,Opening,Black,C33,1.e4 e5 2.f4 exf4 3.Nf3 d6
King's Gambit Accepted - General,Opening,White,C30,1.e4 e5 2.f4 exf4
King's Gambit Accepted - Hanstein Gambit,Opening,White,C31,1.e4 e5 2.f4 exf4 3.Nf3 g5 4.h4 g4 5.Nd4
King's Gambit - Falkbeer Counter-Gambit,Opening,Black,C31,1.e4 e5 2.f4 d5
King's Gambit - Falkbeer - 3.exd5,Opening,White,C31,1.e4 e5 2.f4 d5 3.exd5
King's Gambit - General,Opening,White,C30,1.e4 e5 2.f4
King's Gambit - Accepted - Abbazia Defense,Opening,Black,C30,1.e4 e5 2.f4 exf4 3.Nf3 g5
King's Gambit - Accepted - Becker Defense,Opening,Black,C33,1.e4 e5 2.f4 exf4 3.Nf3 d5
King's Gambit - Accepted - Bishop's Gambit,Opening,White,C33,1.e4 e5 2.f4 exf4 3.Bc4
King's Gambit - Accepted - Bishop's Gambit - Bledow Countergambit,Opening,Black,C33,1.e4 e5 2.f4 exf4 3.Bc4 d5
King's Gambit - Accepted - Bishop's Gambit - Bogoljubow Defense,Opening,Black,C33,1.e4 e5 2.f4 exf4 3.Bc4 Nf6
King's Gambit - Accepted - Bishop's Gambit - Bogoljubow Variation,Opening,Black,C33,1.e4 e5 2.f4 exf4 3.Bc4 Nf6 4.Nc3
King's Gambit - Accepted - Bishop's Gambit - Cozio Variation,Opening,Black,C33,1.e4 e5 2.f4 exf4 3.Bc4 Nf6 4.d3
King's Gambit - Accepted - Bonsch-Osmolovsky Variation,Opening,White,C31,1.e4 e5 2.f4 exf4 3.Nf3 g5 4.h4 g4 5.Ng5
King's Gambit - Accepted - Cunningham Defense,Opening,Black,C31,1.e4 e5 2.f4 exf4 3.Nf3 Be7
King's Gambit - Accepted - Cunningham Defense - McCormick Defense,Opening,Black,C31,1.e4 e5 2.f4 exf4 3.Nf3 Be7 4.d4 d6
King's Gambit - Accepted - Fischer Defense,Opening,Black,C33,1.e4 e5 2.f4 exf4 3.Nf3 d6
King's Gambit - Accepted - Greco Gambit,Opening,White,C33,1.e4 e5 2.f4 exf4 3.Nf3 g5 4.h4 g4 5.Nxe5
King's Gambit - Accepted - Hanstein Gambit,Opening,White,C31,1.e4 e5 2.f4 exf4 3.Nf3 g5 4.h4 g4 5.Nd4
King's Gambit - Accepted - Kieseritsky Gambit - Kolisch Defense,Opening,Black,C33,1.e4 e5 2.f4 exf4 3.Nf3 g5 4.h4 g4 5.Ng5 Nf6
King's Gambit - Accepted - Kieseritsky Gambit - Rubinstein Variation,Opening,Black,C33,1.e4 e5 2.f4 exf4 3.Nf3 g5 4.h4 g4 5.Ng5 d5
King's Gambit - Accepted - King's Knight Gambit,Opening,White,C33,1.e4 e5 2.f4 exf4 3.Nf3
King's Gambit - Accepted - MacLeod Defense,Opening,Black,C33,1.e4 e5 2.f4 exf4 3.Nf3 g5 4.h4 g4 5.Ng1
King's Gambit - Accepted - Mason-Keres Gambit,Opening,White,C33,1.e4 e5 2.f4 exf4 3.Nf3 g5 4.h4 g4 5.Ng5
King's Gambit - Accepted - Modern Defense,Opening,Black,C33,1.e4 e5 2.f4 exf4 3.Nf3 d6
King's Gambit - Accepted - Schallop Defense,Opening,Black,C33,1.e4 e5 2.f4 exf4 3.Nf3 g5 4.h4 g4 5.Nh2
King's Gambit - Accepted - Traditional Variation,Opening,White,C33,1.e4 e5 2.f4 exf4 3.Nf3 g5
King's Gambit - Declined - Classical Variation,Opening,Black,C30,1.e4 e5 2.f4 d5
King's Gambit - Declined - Classical Variation - General,Opening,Black,C30,1.e4 e5 2.f4 d5 3.exd5 Qxd5
King's Gambit - Declined - Keene Defense,Opening,Black,C30,1.e4 e5 2.f4 d5 3.exd5 Qxd5 4.Nc3
King's Gambit - Declined - Miles Defense,Opening,Black,C30,1.e4 e5 2.f4 d5 3.exd5 Qxd5 4.Nc3 Nf6
King's Gambit - Declined - Petrov's Defense,Opening,Black,C30,1.e4 e5 2.f4 d5 3.exd5 Nf6
King's Gambit - Declined - Queen's Knight Defense,Opening,Black,C30,1.e4 e5 2.f4 d5 3.exd5 Nf6 4.Nc3
King's Gambit - Falkbeer Countergambit - Charousek Gambit,Opening,Black,C31,1.e4 e5 2.f4 d5 3.exd5 c6
King's Gambit - Falkbeer Countergambit - Charousek Gambit - Accepted,Opening,White,C31,1.e4 e5 2.f4 d5 3.exd5 c6 4.dxc6
King's Gambit - Falkbeer Countergambit - Modern Transfer,Opening,Black,C31,1.e4 e5 2.f4 d5 3.exd5 Nf6
King's Gambit - Falkbeer Countergambit - Nimzowitsch-Marshall Countergambit,Opening,Black,C31,1.e4 e5 2.f4 d5 3.exd5 Nf6 4.d4 c6
King's Gambit - Falkbeer Countergambit - Staunton Line,Opening,Black,C31,1.e4 e5 2.f4 d5 3.exd5 e4
